date,1. open,2. high,3. low,4. close,5. volume
2020-02-06 15:47:00,182.93,182.94,182.83,182.845,94031.0
2020-02-06 15:46:00,182.99,182.995,182.9,182.93,89414.0
2020-02-06 15:45:00,183.105,183.11,182.9849,183.0,83277.0
2020-02-06 15:44:00,183.095,183.11,183.08,183.105,38708.0
2020-02-06 15:43:00,183.0555,183.0953,183.04,183.0953,38616.0
2020-02-06 15:42:00,183.015,183.075,183.0,183.06,75835.0
2020-02-06 15:41:00,182.98,183.025,182.96,183.02,44299.0
2020-02-06 15:40:00,182.97,183.01,182.95,182.975,34283.0
2020-02-06 15:39:00,183.0,183.02,182.95,182.9651,34537.0
2020-02-06 15:38:00,183.055,183.09,182.99,183.0,63530.0
2020-02-06 15:37:00,183.075,183.08,182.9901,183.055,57774.0
2020-02-06 15:36:00,183.0301,183.09,183.03,183.075,70700.0
2020-02-06 15:35:00,182.91,183.0425,182.91,183.0301,85500.0
2020-02-06 15:34:00,182.89,182.92,182.82,182.905,66386.0
2020-02-06 15:33:00,182.855,182.93,182.84,182.89,42231.0
2020-02-06 15:32:00,182.73,182.89,182.72,182.8599,72677.0
2020-02-06 15:31:00,182.7399,182.79,182.72,182.73,43941.0
2020-02-06 15:30:00,182.675,182.76,182.66,182.7399,51897.0
2020-02-06 15:29:00,182.665,182.685,182.655,182.6746,35390.0
2020-02-06 15:28:00,182.665,182.69,182.65,182.67,27556.0
2020-02-06 15:27:00,182.61,182.71,182.61,182.67,43123.0
2020-02-06 15:26:00,182.61,182.73,182.6,182.6,45897.0
2020-02-06 15:25:00,182.555,182.62,182.5229,182.6,48527.0
2020-02-06 15:24:00,182.55,182.58,182.51,182.551,57598.0
2020-02-06 15:23:00,182.545,182.56,182.47,182.54,44556.0
2020-02-06 15:22:00,182.635,182.6401,182.48,182.55,61752.0
2020-02-06 15:21:00,182.68,182.69,182.63,182.635,34195.0
2020-02-06 15:20:00,182.8099,182.8099,182.65,182.68,72230.0
2020-02-06 15:19:00,182.7566,182.83,182.7566,182.8061,64131.0
2020-02-06 15:18:00,182.76,182.8,182.75,182.76,29043.0
2020-02-06 15:17:00,182.72,182.77,182.72,182.76,29170.0
2020-02-06 15:16:00,182.76,182.77,182.668,182.72,41698.0
2020-02-06 15:15:00,182.74,182.8175,182.74,182.77,28899.0
2020-02-06 15:14:00,182.8493,182.87,182.73,182.74,48140.0
2020-02-06 15:13:00,182.935,182.94,182.84,182.8427,33896.0
2020-02-06 15:12:00,182.86,182.95,182.84,182.934,68682.0
2020-02-06 15:11:00,182.96,182.965,182.85,182.8563,37652.0
2020-02-06 15:10:00,182.91,182.98,182.9,182.965,39341.0
2020-02-06 15:09:00,182.84,182.94,182.84,182.92,43254.0
2020-02-06 15:08:00,182.81,182.85,182.77,182.835,37422.0
2020-02-06 15:07:00,182.7549,182.86,182.7512,182.82,50377.0
2020-02-06 15:06:00,182.7048,182.8,182.7,182.755,39745.0
2020-02-06 15:05:00,182.645,182.71,182.6305,182.7058,32482.0
2020-02-06 15:04:00,182.64,182.65,182.62,182.65,27887.0
2020-02-06 15:03:00,182.625,182.67,182.6205,182.64,26616.0
2020-02-06 15:02:00,182.67,182.68,182.6202,182.6299,33574.0
2020-02-06 15:01:00,182.645,182.69,182.63,182.6633,31632.0
2020-02-06 15:00:00,182.67,182.71,182.65,182.65,37875.0
2020-02-06 14:59:00,182.66,182.67,182.65,182.655,27059.0
2020-02-06 14:58:00,182.62,182.6631,182.6,182.66,21073.0
2020-02-06 14:57:00,182.665,182.685,182.62,182.62,29292.0
2020-02-06 14:56:00,182.691,182.7,182.62,182.66,33073.0
2020-02-06 14:55:00,182.6729,182.7,182.6494,182.69,42565.0
2020-02-06 14:54:00,182.625,182.695,182.625,182.675,62134.0
2020-02-06 14:53:00,182.59,182.67,182.57,182.635,53144.0
2020-02-06 14:52:00,182.51,182.59,182.49,182.5877,37233.0
2020-02-06 14:51:00,182.52,182.54,182.49,182.505,44489.0
2020-02-06 14:50:00,182.305,182.52,182.305,182.52,100683.0
2020-02-06 14:49:00,182.35,182.35,182.3,182.305,39532.0
2020-02-06 14:48:00,182.2752,182.3798,182.2752,182.35,42049.0
2020-02-06 14:47:00,182.37,182.4,182.2712,182.2762,62872.0
2020-02-06 14:46:00,182.5073,182.51,182.31,182.36,101306.0
2020-02-06 14:45:00,182.55,182.57,182.5,182.5,45110.0
2020-02-06 14:44:00,182.55,182.56,182.55,182.555,22982.0
2020-02-06 14:43:00,182.52,182.56,182.5,182.55,35665.0
2020-02-06 14:42:00,182.6432,182.6432,182.52,182.52,42729.0
2020-02-06 14:41:00,182.625,182.69,182.62,182.64,57618.0
2020-02-06 14:40:00,182.61,182.7,182.6086,182.625,34144.0
2020-02-06 14:39:00,182.71,182.73,182.54,182.61,117390.0
2020-02-06 14:38:00,182.7657,182.81,182.725,182.725,46824.0
2020-02-06 14:37:00,182.73,182.8099,182.72,182.765,61124.0
2020-02-06 14:36:00,182.86,182.865,182.73,182.73,58503.0
2020-02-06 14:35:00,182.96,182.9825,182.84,182.855,61327.0
2020-02-06 14:34:00,183.085,183.085,182.95,182.96,41762.0
2020-02-06 14:33:00,183.085,183.14,183.0175,183.09,54749.0
2020-02-06 14:32:00,183.15,183.15,183.05,183.08,47469.0
2020-02-06 14:31:00,183.09,183.15,183.0858,183.15,49550.0
2020-02-06 14:30:00,183.19,183.23,183.1,183.1,48219.0
2020-02-06 14:29:00,183.16,183.2,183.09,183.1851,60535.0
2020-02-06 14:28:00,183.15,183.21,183.15,183.16,37562.0
2020-02-06 14:27:00,183.1,183.16,183.08,183.15,47876.0
2020-02-06 14:26:00,183.13,183.18,183.1,183.105,39474.0
2020-02-06 14:25:00,183.12,183.13,183.07,183.12,38609.0
2020-02-06 14:24:00,183.14,183.2,183.11,183.13,25956.0
2020-02-06 14:23:00,183.12,183.15,183.0901,183.1306,28316.0
2020-02-06 14:22:00,183.0403,183.11,183.0,183.11,68395.0
2020-02-06 14:21:00,183.0549,183.085,183.04,183.05,75573.0
2020-02-06 14:20:00,183.06,183.08,183.04,183.055,48521.0
2020-02-06 14:19:00,183.115,183.125,183.05,183.065,71484.0
2020-02-06 14:18:00,183.26,183.27,183.105,183.1143,44500.0
2020-02-06 14:17:00,183.27,183.28,183.24,183.2549,29806.0
2020-02-06 14:16:00,183.224,183.28,183.2,183.275,30746.0
2020-02-06 14:15:00,183.25,183.27,183.22,183.23,21572.0
2020-02-06 14:14:00,183.265,183.27,183.22,183.25,36299.0
2020-02-06 14:13:00,183.235,183.27,183.19,183.26,39987.0
2020-02-06 14:12:00,183.26,183.28,183.23,183.235,22379.0
2020-02-06 14:11:00,183.31,183.33,183.2301,183.25,46755.0
2020-02-06 14:10:00,183.3001,183.305,183.27,183.305,29168.0
2020-02-06 14:09:00,183.34,183.35,183.27,183.305,49099.0
2020-02-06 14:08:00,183.3,183.34,183.281,183.34,58015.0
2020-02-06 14:07:00,183.265,183.31,183.205,183.3,86068.0
2020-02-06 14:06:00,183.225,183.27,183.2001,183.27,44613.0
2020-02-06 14:05:00,183.1633,183.23,183.16,183.2212,29048.0
2020-02-06 14:04:00,183.11,183.18,183.09,183.16,30668.0
2020-02-06 14:03:00,183.185,183.19,183.11,183.12,19185.0
2020-02-06 14:02:00,183.153,183.19,183.09,183.1801,71066.0
2020-02-06 14:01:00,183.0932,183.2,183.08,183.155,44070.0
2020-02-06 14:00:00,183.125,183.18,183.1,183.1,46750.0
2020-02-06 13:59:00,183.135,183.1563,183.12,183.1212,19275.0
2020-02-06 13:58:00,183.085,183.16,183.08,183.1366,31674.0
2020-02-06 13:57:00,183.0839,183.13,183.06,183.09,27329.0
2020-02-06 13:56:00,183.065,183.09,183.06,183.085,14115.0
2020-02-06 13:55:00,183.165,183.17,183.06,183.065,33070.0
2020-02-06 13:54:00,183.15,183.17,183.15,183.165,20446.0
2020-02-06 13:53:00,183.19,183.2,183.13,183.15,26729.0
2020-02-06 13:52:00,183.17,183.21,183.17,183.18,15939.0
2020-02-06 13:51:00,183.21,183.28,183.17,183.17,57554.0
2020-02-06 13:50:00,183.11,183.2172,183.11,183.2172,46386.0
2020-02-06 13:49:00,183.095,183.115,183.0805,183.1,26802.0
2020-02-06 13:48:00,183.01,183.12,183.01,183.11,29073.0
2020-02-06 13:47:00,183.075,183.09,182.95,183.01,74124.0
2020-02-06 13:46:00,183.04,183.08,183.03,183.07,35524.0
2020-02-06 13:45:00,183.1,183.15,183.03,183.04,116591.0
2020-02-06 13:44:00,183.08,183.11,183.04,183.11,35253.0
2020-02-06 13:43:00,183.03,183.12,183.03,183.085,38857.0
2020-02-06 13:42:00,182.9771,183.02,182.97,183.02,38859.0
2020-02-06 13:41:00,182.99,183.03,182.96,182.975,47088.0
2020-02-06 13:40:00,182.98,183.04,182.97,182.98,61290.0
2020-02-06 13:39:00,183.025,183.025,182.95,182.975,144892.0
2020-02-06 13:38:00,183.115,183.13,183.02,183.02,59527.0
2020-02-06 13:37:00,183.2,183.22,183.1,183.1141,43760.0
2020-02-06 13:36:00,183.2716,183.2788,183.205,183.22,44685.0
2020-02-06 13:35:00,183.27,183.31,183.26,183.28,48534.0
2020-02-06 13:34:00,183.23,183.27,183.22,183.26,34428.0
2020-02-06 13:33:00,183.23,183.2464,183.2,183.23,25680.0
2020-02-06 13:32:00,183.21,183.25,183.18,183.23,30079.0
2020-02-06 13:31:00,183.12,183.21,183.12,183.2036,39395.0
2020-02-06 13:30:00,183.125,183.1357,183.08,183.129,38813.0
2020-02-06 13:29:00,183.1,183.1294,183.09,183.1294,30265.0
2020-02-06 13:28:00,183.09,183.13,183.07,183.09,45796.0
2020-02-06 13:27:00,183.12,183.14,183.09,183.1,16016.0
2020-02-06 13:26:00,183.16,183.16,183.09,183.11,47270.0
2020-02-06 13:25:00,183.065,183.17,183.0644,183.16,27318.0
2020-02-06 13:24:00,183.07,183.1,183.06,183.06,45544.0
2020-02-06 13:23:00,183.102,183.11,183.03,183.06,33691.0
2020-02-06 13:22:00,183.08,183.1058,183.05,183.105,28510.0
2020-02-06 13:21:00,183.2,183.2,183.0602,183.08,31416.0
2020-02-06 13:20:00,183.2001,183.24,183.1884,183.21,30534.0
2020-02-06 13:19:00,183.25,183.25,183.1411,183.2,70055.0
2020-02-06 13:18:00,183.3639,183.37,183.25,183.255,34948.0
2020-02-06 13:17:00,183.335,183.4,183.335,183.3605,31483.0
2020-02-06 13:16:00,183.28,183.3366,183.275,183.335,22962.0
2020-02-06 13:15:00,183.2968,183.31,183.235,183.27,42446.0
2020-02-06 13:14:00,183.335,183.3399,183.26,183.2979,53362.0
2020-02-06 13:13:00,183.2971,183.345,183.29,183.34,21623.0
2020-02-06 13:12:00,183.332,183.3434,183.285,183.3001,35450.0
2020-02-06 13:11:00,183.2573,183.35,183.23,183.34,33864.0
2020-02-06 13:10:00,183.24,183.25,183.18,183.25,81463.0
2020-02-06 13:09:00,183.33,183.335,183.21,183.25,67397.0
2020-02-06 13:08:00,183.485,183.4899,183.33,183.335,54047.0
2020-02-06 13:07:00,183.41,183.4973,183.41,183.4853,35611.0
2020-02-06 13:06:00,183.44,183.47,183.4,183.41,35540.0
2020-02-06 13:05:00,183.4272,183.45,183.35,183.435,45952.0
2020-02-06 13:04:00,183.45,183.46,183.37,183.4264,60633.0
2020-02-06 13:03:00,183.52,183.5293,183.42,183.4516,55128.0
2020-02-06 13:02:00,183.78,183.8199,183.49,183.5,114605.0
2020-02-06 13:01:00,183.6,183.79,183.59,183.78,143344.0
2020-02-06 13:00:00,183.42,183.62,183.42,183.6,144950.0
2020-02-06 12:59:00,183.365,183.425,183.335,183.4182,52427.0
2020-02-06 12:58:00,183.225,183.37,183.22,183.3699,78923.0
2020-02-06 12:57:00,183.27,183.297,183.22,183.2299,33285.0
2020-02-06 12:56:00,183.2342,183.27,183.23,183.265,23044.0
2020-02-06 12:55:00,183.24,183.2875,183.22,183.235,52699.0
2020-02-06 12:54:00,183.1884,183.27,183.1884,183.23,49116.0
2020-02-06 12:53:00,183.2119,183.2499,183.165,183.185,49323.0
2020-02-06 12:52:00,183.075,183.21,183.07,183.2092,37212.0
2020-02-06 12:51:00,183.12,183.165,183.07,183.07,41048.0
2020-02-06 12:50:00,183.125,183.13,183.05,183.115,33816.0
2020-02-06 12:49:00,183.0138,183.12,182.9801,183.12,51713.0
2020-02-06 12:48:00,183.06,183.07,183.01,183.0164,30286.0
2020-02-06 12:47:00,183.085,183.105,183.04,183.06,27057.0
2020-02-06 12:46:00,183.07,183.115,183.0612,183.08,27647.0
2020-02-06 12:45:00,183.095,183.095,183.04,183.06,33936.0
2020-02-06 12:44:00,183.03,183.11,183.03,183.092,32423.0
2020-02-06 12:43:00,183.07,183.09,183.0,183.04,39065.0
2020-02-06 12:42:00,183.07,183.119,183.0423,183.07,49490.0
2020-02-06 12:41:00,182.9299,183.12,182.9299,183.0725,143130.0
2020-02-06 12:40:00,182.9,182.95,182.89,182.93,38912.0
2020-02-06 12:39:00,182.8638,182.93,182.8638,182.9,52877.0
2020-02-06 12:38:00,182.84,182.89,182.84,182.86,24159.0
2020-02-06 12:37:00,182.8701,182.89,182.82,182.8373,31530.0
2020-02-06 12:36:00,182.9,182.905,182.84,182.8786,20831.0
2020-02-06 12:35:00,182.865,182.9,182.83,182.895,18054.0
2020-02-06 12:34:00,182.9271,182.95,182.83,182.86,40424.0
2020-02-06 12:33:00,182.8635,182.93,182.86,182.93,31057.0
2020-02-06 12:32:00,182.86,182.9,182.8365,182.865,39642.0
2020-02-06 12:31:00,182.86,182.895,182.76,182.85,36237.0
2020-02-06 12:30:00,182.74,182.86,182.74,182.86,49770.0
2020-02-06 12:29:00,182.7,182.74,182.69,182.7368,20425.0
2020-02-06 12:28:00,182.67,182.71,182.6511,182.7,23028.0
2020-02-06 12:27:00,182.6478,182.68,182.63,182.67,33663.0
2020-02-06 12:26:00,182.695,182.72,182.64,182.65,30682.0
2020-02-06 12:25:00,182.64,182.7,182.635,182.69,32695.0
2020-02-06 12:24:00,182.61,182.6528,182.6,182.64,41473.0
2020-02-06 12:23:00,182.655,182.67,182.59,182.61,31817.0
2020-02-06 12:22:00,182.6863,182.688,182.605,182.6527,25007.0
2020-02-06 12:21:00,182.6833,182.7,182.665,182.685,33615.0
2020-02-06 12:20:00,182.64,182.685,182.6301,182.683,25661.0
2020-02-06 12:19:00,182.555,182.645,182.5475,182.645,33266.0
2020-02-06 12:18:00,182.5542,182.61,182.55,182.55,30551.0
2020-02-06 12:17:00,182.625,182.64,182.49,182.56,57649.0
2020-02-06 12:16:00,182.52,182.64,182.51,182.62,51640.0
2020-02-06 12:15:00,182.57,182.6,182.5035,182.52,28497.0
2020-02-06 12:14:00,182.55,182.5878,182.51,182.565,33660.0
2020-02-06 12:13:00,182.55,182.63,182.52,182.545,69633.0
2020-02-06 12:12:00,182.705,182.71,182.55,182.55,52288.0
2020-02-06 12:11:00,182.6899,182.73,182.66,182.71,55553.0
2020-02-06 12:10:00,182.59,182.715,182.585,182.685,49388.0
2020-02-06 12:09:00,182.4968,182.59,182.49,182.575,45770.0
2020-02-06 12:08:00,182.465,182.52,182.431,182.5,38922.0
2020-02-06 12:07:00,182.45,182.49,182.43,182.46,31446.0
2020-02-06 12:06:00,182.475,182.48,182.42,182.44,36903.0
2020-02-06 12:05:00,182.43,182.5,182.43,182.47,54043.0
2020-02-06 12:04:00,182.37,182.47,182.364,182.43,56051.0
2020-02-06 12:03:00,182.405,182.415,182.37,182.37,51086.0
2020-02-06 12:02:00,182.34,182.43,182.34,182.4,37891.0
2020-02-06 12:01:00,182.21,182.355,182.19,182.33,34224.0
2020-02-06 12:00:00,182.315,182.32,182.21,182.2123,39804.0
2020-02-06 11:59:00,182.38,182.42,182.29,182.31,36494.0
2020-02-06 11:58:00,182.48,182.48,182.4,182.4,36350.0
2020-02-06 11:57:00,182.435,182.5,182.43,182.48,23953.0
2020-02-06 11:56:00,182.5171,182.545,182.43,182.435,55117.0
2020-02-06 11:55:00,182.4968,182.53,182.48,182.515,40323.0
2020-02-06 11:54:00,182.485,182.53,182.47,182.4924,29386.0
2020-02-06 11:53:00,182.55,182.555,182.44,182.49,47967.0
2020-02-06 11:52:00,182.56,182.59,182.53,182.555,31317.0
2020-02-06 11:51:00,182.64,182.6573,182.54,182.5578,40568.0
2020-02-06 11:50:00,182.605,182.65,182.57,182.635,23151.0
2020-02-06 11:49:00,182.62,182.74,182.6,182.6004,71113.0
2020-02-06 11:48:00,182.575,182.665,182.57,182.63,47250.0
2020-02-06 11:47:00,182.515,182.58,182.48,182.575,46761.0
2020-02-06 11:46:00,182.49,182.56,182.49,182.51,39542.0
2020-02-06 11:45:00,182.58,182.58,182.49,182.5,52630.0
2020-02-06 11:44:00,182.62,182.631,182.56,182.58,44386.0
2020-02-06 11:43:00,182.7561,182.7561,182.61,182.61,45777.0
2020-02-06 11:42:00,182.725,182.81,182.71,182.7567,50501.0
2020-02-06 11:41:00,182.695,182.77,182.685,182.7255,45827.0
2020-02-06 11:40:00,182.6303,182.76,182.6303,182.69,38394.0
2020-02-06 11:39:00,182.65,182.66,182.6,182.625,45550.0
2020-02-06 11:38:00,182.66,182.67,182.615,182.65,39326.0
2020-02-06 11:37:00,182.635,182.69,182.61,182.665,52223.0
2020-02-06 11:36:00,182.72,182.75,182.6303,182.635,43895.0
2020-02-06 11:35:00,182.675,182.74,182.65,182.725,60085.0
2020-02-06 11:34:00,182.6,182.78,182.6,182.6759,62618.0
2020-02-06 11:33:00,182.7666,182.7666,182.6,182.61,49638.0
2020-02-06 11:32:00,182.81,182.8372,182.745,182.78,54764.0
2020-02-06 11:31:00,182.905,182.98,182.8,182.805,101064.0
2020-02-06 11:30:00,182.85,182.93,182.81,182.91,50348.0
2020-02-06 11:29:00,182.815,182.89,182.79,182.86,62343.0
2020-02-06 11:28:00,182.9,182.9,182.82,182.82,68964.0
2020-02-06 11:27:00,182.76,182.91,182.72,182.91,83881.0
2020-02-06 11:26:00,182.68,182.76,182.68,182.76,36701.0
2020-02-06 11:25:00,182.71,182.75,182.66,182.6787,35691.0
2020-02-06 11:24:00,182.73,182.76,182.71,182.715,36639.0
2020-02-06 11:23:00,182.7199,182.76,182.7,182.735,56394.0
2020-02-06 11:22:00,182.61,182.72,182.57,182.7159,99004.0
2020-02-06 11:21:00,182.6474,182.67,182.6,182.6,42396.0
2020-02-06 11:20:00,182.5452,182.6793,182.5401,182.63,52364.0
2020-02-06 11:19:00,182.47,182.55,182.43,182.545,44693.0
2020-02-06 11:18:00,182.48,182.5,182.42,182.478,33272.0
2020-02-06 11:17:00,182.5398,182.5398,182.45,182.49,30636.0
2020-02-06 11:16:00,182.55,182.57,182.485,182.54,41179.0
2020-02-06 11:15:00,182.54,182.55,182.53,182.545,126469.0
2020-02-06 11:14:00,182.465,182.47,182.38,182.3805,28902.0
2020-02-06 11:13:00,182.56,182.58,182.42,182.48,107338.0
2020-02-06 11:12:00,182.43,182.57,182.41,182.56,83236.0
2020-02-06 11:11:00,182.335,182.44,182.335,182.43,60437.0
2020-02-06 11:10:00,182.26,182.35,182.26,182.34,34606.0
2020-02-06 11:09:00,182.335,182.37,182.22,182.27,46507.0
2020-02-06 11:08:00,182.33,182.38,182.305,182.33,42857.0
2020-02-06 11:07:00,182.25,182.36,182.25,182.33,59972.0
2020-02-06 11:06:00,182.3,182.32,182.22,182.245,48030.0
2020-02-06 11:05:00,182.37,182.39,182.26,182.29,59723.0
2020-02-06 11:04:00,182.2,182.39,182.2,182.38,61505.0
2020-02-06 11:03:00,182.1,182.3,182.0903,182.205,92158.0
2020-02-06 11:02:00,181.975,182.11,181.9746,182.1,44947.0
2020-02-06 11:01:00,182.005,182.0193,181.92,181.975,35898.0
2020-02-06 11:00:00,182.01,182.08,181.96,182.0,55405.0
2020-02-06 10:59:00,181.94,182.01,181.88,182.01,66846.0
2020-02-06 10:58:00,181.86,181.95,181.82,181.95,39342.0
2020-02-06 10:57:00,181.8434,181.88,181.8,181.86,51562.0
2020-02-06 10:56:00,181.76,181.84,181.75,181.83,32769.0
2020-02-06 10:55:00,181.79,181.79,181.69,181.75,53462.0
2020-02-06 10:54:00,181.9,181.96,181.78,181.8,40807.0
2020-02-06 10:53:00,181.9831,181.9831,181.8899,181.8995,25845.0
2020-02-06 10:52:00,181.9685,182.0,181.94,181.9827,34983.0
2020-02-06 10:51:00,181.965,181.98,181.915,181.96,36969.0
2020-02-06 10:50:00,182.0727,182.08,181.9401,181.97,56555.0
2020-02-06 10:49:00,182.12,182.13,182.0,182.08,71487.0
2020-02-06 10:48:00,182.07,182.13,182.07,182.12,43815.0
2020-02-06 10:47:00,181.965,182.07,181.95,182.065,66207.0
2020-02-06 10:46:00,181.895,181.99,181.86,181.97,41009.0
2020-02-06 10:45:00,181.95,181.955,181.8742,181.91,56603.0
2020-02-06 10:44:00,181.96,181.99,181.87,181.94,35684.0
2020-02-06 10:43:00,181.95,182.01,181.9471,181.965,43229.0
2020-02-06 10:42:00,181.84,181.98,181.84,181.9607,42864.0
2020-02-06 10:41:00,181.895,181.97,181.83,181.83,49579.0
2020-02-06 10:40:00,181.965,181.98,181.87,181.89,35394.0
2020-02-06 10:39:00,182.0,182.0,181.8501,181.96,45977.0
2020-02-06 10:38:00,181.87,182.02,181.86,182.0,57634.0
2020-02-06 10:37:00,181.84,181.92,181.82,181.86,47722.0
2020-02-06 10:36:00,181.805,181.855,181.765,181.83,32981.0
2020-02-06 10:35:00,181.68,181.85,181.6679,181.8,49711.0
2020-02-06 10:34:00,181.63,181.6755,181.55,181.6755,50663.0
2020-02-06 10:33:00,181.59,181.6376,181.55,181.62,47133.0
2020-02-06 10:32:00,181.58,181.64,181.53,181.5936,43960.0
2020-02-06 10:31:00,181.4,181.595,181.33,181.58,64631.0
2020-02-06 10:30:00,181.45,181.48,181.38,181.4,71462.0
2020-02-06 10:29:00,181.68,181.68,181.43,181.435,95052.0
2020-02-06 10:28:00,181.64,181.72,181.52,181.705,65773.0
2020-02-06 10:27:00,181.42,181.66,181.42,181.64,67711.0
2020-02-06 10:26:00,181.39,181.49,181.36,181.42,75536.0
2020-02-06 10:25:00,181.225,181.39,181.205,181.3851,81528.0
2020-02-06 10:24:00,181.46,181.46,181.22,181.22,87172.0
2020-02-06 10:23:00,181.625,181.6868,181.46,181.46,71202.0
2020-02-06 10:22:00,181.47,181.64,181.46,181.62,58020.0
2020-02-06 10:21:00,181.44,181.585,181.44,181.48,78042.0
2020-02-06 10:20:00,181.6,181.6099,181.42,181.4499,88854.0
2020-02-06 10:19:00,181.68,181.68,181.595,181.6199,54195.0
2020-02-06 10:18:00,181.78,181.8,181.65,181.67,69449.0
2020-02-06 10:17:00,181.93,181.94,181.77,181.77,53994.0
2020-02-06 10:16:00,181.99,182.02,181.86,181.92,62729.0
2020-02-06 10:15:00,181.825,181.99,181.77,181.99,85896.0
2020-02-06 10:14:00,181.96,181.9964,181.815,181.83,65019.0
2020-02-06 10:13:00,182.15,182.15,181.95,181.97,53028.0
2020-02-06 10:12:00,182.01,182.16,182.0,182.155,66742.0
2020-02-06 10:11:00,181.9,182.02,181.8886,182.02,61607.0
2020-02-06 10:10:00,182.04,182.0659,181.9,181.91,84858.0
2020-02-06 10:09:00,182.1,182.19,182.04,182.04,63736.0
2020-02-06 10:08:00,182.105,182.15,182.07,182.105,54549.0
2020-02-06 10:07:00,182.32,182.32,182.03,182.105,107636.0
2020-02-06 10:06:00,182.2293,182.4,182.195,182.325,108648.0
2020-02-06 10:05:00,181.93,182.235,181.905,182.2244,134473.0
2020-02-06 10:04:00,181.865,181.98,181.8215,181.9005,88280.0
2020-02-06 10:03:00,181.85,181.91,181.8,181.8638,79195.0
2020-02-06 10:02:00,182.0,182.03,181.84,181.855,87321.0
2020-02-06 10:01:00,181.95,182.05,181.8968,182.0,159606.0
2020-02-06 10:00:00,181.61,181.95,181.61,181.9401,152790.0
2020-02-06 09:59:00,181.57,181.64,181.53,181.61,108381.0
2020-02-06 09:58:00,181.64,181.64,181.625,181.625,76084.0
2020-02-06 09:57:00,181.73,181.73,181.67,181.67,88807.0
2020-02-06 09:56:00,181.63,181.73,181.63,181.73,109462.0
2020-02-06 09:55:00,181.5208,181.645,181.5208,181.645,76910.0
2020-02-06 09:54:00,181.49,181.64,181.49,181.52,81879.0
2020-02-06 09:53:00,181.44,181.56,181.44,181.56,77372.0
2020-02-06 09:52:00,181.45,181.52,181.41,181.52,145472.0
2020-02-06 09:51:00,181.6,181.6,181.46,181.46,113196.0
2020-02-06 09:50:00,181.41,181.5945,181.41,181.5945,102966.0
2020-02-06 09:49:00,181.3895,181.5839,181.2933,181.4219,144353.0
2020-02-06 09:48:00,180.97,181.122,180.97,181.122,173433.0
2020-02-06 09:47:00,180.64,180.9,180.64,180.9,65565.0
2020-02-06 09:46:00,180.66,180.66,180.56,180.57,77447.0
2020-02-06 09:45:00,180.51,180.57,180.51,180.57,72684.0
2020-02-06 09:44:00,180.62,180.62,180.55,180.55,70786.0
2020-02-06 09:43:00,180.56,180.645,180.56,180.645,113162.0
2020-02-06 09:42:00,180.475,180.6,180.475,180.6,122019.0
2020-02-06 09:41:00,180.61,180.61,180.53,180.5404,83421.0
2020-02-06 09:40:00,180.71,180.71,180.53,180.53,100647.0
2020-02-06 09:39:00,180.73,180.73,180.536,180.6,102235.0
2020-02-06 09:38:00,180.385,180.54,180.385,180.54,101502.0
2020-02-06 09:37:00,180.25,180.425,180.25,180.425,107906.0
2020-02-06 09:36:00,180.3,180.32,180.3,180.32,153561.0
2020-02-06 09:35:00,180.512,180.512,180.39,180.39,227896.0
2020-02-06 09:34:00,181.04,181.04,180.72,180.72,185553.0
2020-02-06 09:33:00,180.97,181.3,180.91,180.98,153556.0
2020-02-06 09:32:00,181.0658,181.3162,180.8858,181.0158,133090.0
2020-02-06 09:31:00,181.01,181.01,181.01,181.01,975853.0
2020-02-05 16:00:00,179.77,179.96,179.67,179.94,410385.0
2020-02-05 15:59:00,179.72,179.84,179.7,179.77,223742.0
2020-02-05 15:58:00,179.65,179.8,179.65,179.72,144656.0
2020-02-05 15:57:00,179.51,179.74,179.5,179.64,190320.0
2020-02-05 15:56:00,179.87,179.87,179.5,179.51,183869.0
2020-02-05 15:55:00,179.44,179.87,179.39,179.87,240329.0
2020-02-05 15:54:00,179.475,179.53,179.405,179.44,112784.0
2020-02-05 15:53:00,179.47,179.57,179.43,179.48,91008.0
2020-02-05 15:52:00,179.38,179.57,179.38,179.49,139943.0
2020-02-05 15:51:00,179.62,179.62,179.37,179.375,277869.0
2020-02-05 15:50:00,179.55,179.705,179.55,179.61,65468.0
2020-02-05 15:49:00,179.58,179.605,179.52,179.54,83009.0
2020-02-05 15:48:00,179.765,179.78,179.56,179.57,67952.0
2020-02-05 15:47:00,179.67,179.8,179.652,179.765,112387.0
2020-02-05 15:46:00,179.83,179.84,179.585,179.68,79477.0
2020-02-05 15:45:00,179.915,179.92,179.79,179.821,90137.0
2020-02-05 15:44:00,179.91,179.95,179.86,179.92,47339.0
2020-02-05 15:43:00,179.98,180.0,179.8841,179.9,59554.0
2020-02-05 15:42:00,179.88,180.065,179.88,179.981,92719.0
2020-02-05 15:41:00,179.89,179.94,179.805,179.875,70448.0
2020-02-05 15:40:00,179.75,179.9073,179.73,179.895,62283.0
2020-02-05 15:39:00,179.72,179.83,179.72,179.77,74317.0
2020-02-05 15:38:00,179.75,179.76,179.575,179.71,92135.0
2020-02-05 15:37:00,179.77,179.78,179.645,179.76,73396.0
2020-02-05 15:36:00,179.58,179.77,179.51,179.76,155006.0
2020-02-05 15:35:00,179.66,179.675,179.55,179.58,63744.0
2020-02-05 15:34:00,179.8,179.83,179.61,179.6576,102717.0
